  0.200000003      -9.99766588E-02
  0.400000006      -9.98567566E-02
  0.600000024      -9.96572524E-02
  0.800000012      -9.93786007E-02
   1.00000000      -9.90214795E-02
   1.20000005      -9.85867381E-02
   1.39999998      -9.80754122E-02
   1.60000002      -9.74887237E-02
   1.80000007      -9.68280584E-02
   2.00000000      -9.60949510E-02
   2.20000005      -9.52911302E-02
   2.40000010      -9.44184810E-02
   2.60000014      -9.34790000E-02
   2.79999995      -9.24748555E-02
   3.00000000      -9.14083421E-02
   3.20000005      -9.02818814E-02
   3.40000010      -8.90979916E-02
   3.60000014      -8.78593102E-02
   3.79999995      -8.65685642E-02
   4.00000000      -8.52285698E-02
   4.20000029      -8.38422254E-02
   4.40000010      -8.24124664E-02
   4.59999990      -8.09423178E-02
   4.80000019      -7.94348195E-02
   5.00000000      -7.78930485E-02
   5.20000029      -7.63201267E-02
   5.40000010      -7.47191682E-02
   5.59999990      -7.30933025E-02
   5.80000019      -7.14456290E-02
   6.00000000      -6.97792545E-02
   6.20000029      -6.80972412E-02
   6.40000010      -6.64026365E-02
   6.59999990      -6.46984205E-02
   6.80000019      -6.29875287E-02
   7.00000000      -6.12728484E-02
   7.20000029      -5.95571734E-02
   7.40000010      -5.78432456E-02
   7.59999990      -5.61337210E-02
   7.80000019      -5.44311590E-02
   8.00000000      -5.27380221E-02
   8.19999981      -5.10567017E-02
   8.40000057      -4.93894406E-02
   8.60000038      -4.77384292E-02
   8.80000019      -4.61057089E-02
   9.00000000      -4.44932207E-02
   9.19999981      -4.29027900E-02
   9.40000057      -4.13361154E-02
   9.60000038      -3.97948176E-02
   9.80000019      -3.82803492E-02
   10.0000000      -3.67940739E-02
   10.1999998      -3.53372209E-02
   10.4000006      -3.39109041E-02
   10.6000004      -3.25161405E-02
   10.8000002      -3.11538149E-02
   11.0000000      -2.98246946E-02
   11.1999998      -2.85294466E-02
   11.4000006      -2.72686183E-02
   11.6000004      -2.60426756E-02
   11.8000002      -2.48519592E-02
   12.0000000      -2.36967225E-02
   12.1999998      -2.25771125E-02
   12.4000006      -2.14932039E-02
   12.6000004      -2.04449669E-02
   12.8000002      -1.94323044E-02
   13.0000000      -1.84550304E-02
   13.1999998      -1.75128859E-02
   13.4000006      -1.66055467E-02
   13.6000004      -1.57326274E-02
   13.8000002      -1.48936780E-02
   14.0000000      -1.40881902E-02
   14.1999998      -1.33156078E-02
   14.4000006      -1.25753265E-02
   14.6000004      -1.18667055E-02
   14.8000002      -1.11890621E-02
   15.0000000      -1.05416775E-02
   15.1999998      -9.92380921E-03
   15.4000006      -9.33468062E-03
   15.6000004      -8.77350662E-03
   15.8000002      -8.23947508E-03
   16.0000000      -7.73176039E-03
   16.2000008      -7.24952808E-03
   16.3999996      -6.79194136E-03
   16.6000004      -6.35814387E-03
   16.8000011      -5.94729465E-03
   17.0000000      -5.55854617E-03
   17.2000008      -5.19105420E-03
   17.3999996      -4.84398007E-03
   17.6000004      -4.51649725E-03
   17.8000011      -4.20778571E-03
   18.0000000      -3.91704263E-03
   18.2000008      -3.64347058E-03
   18.3999996      -3.38629750E-03
   18.6000004      -3.14475759E-03
   18.8000011      -2.91811046E-03
   19.0000000      -2.70563550E-03
   19.2000008      -2.50662328E-03
   19.3999996      -2.32039369E-03
   19.6000004      -2.14628084E-03
   19.8000011      -1.98364514E-03
   20.0000000      -1.83186913E-03
   20.2000008      -1.69035187E-03
   20.3999996      -1.55852083E-03
   20.6000004      -1.43582106E-03
   20.8000011      -1.32172275E-03
   21.0000000      -1.21572113E-03
   21.2000008      -1.11732376E-03
   21.3999996      -1.02607149E-03
   21.6000004      -9.41516366E-04
   21.8000011      -8.63239053E-04
   22.0000000      -7.90836988E-04
   22.2000008      -7.23928038E-04
   22.3999996      -6.62149978E-04
   22.6000004      -6.05159672E-04
   22.8000011      -5.52631274E-04
   23.0000000      -5.04260068E-04
   23.2000008      -4.59753734E-04
   23.3999996      -4.18841373E-04
   23.6000004      -3.81263788E-04
   23.8000011      -3.46780318E-04
   24.0000000      -3.15163605E-04
   24.2000008      -2.86200200E-04
   24.3999996      -2.59690802E-04
   24.6000004      -2.35448460E-04
   24.8000011      -2.13298335E-04
   25.0000000      -1.93077576E-04
   25.2000008      -1.74633955E-04
   25.3999996      -1.57825882E-04
   25.6000004      -1.42521400E-04
   25.8000011      -1.28598011E-04
   26.0000000      -1.15942312E-04
   26.2000008      -1.04448191E-04
   26.3999996      -9.40186146E-05
   26.6000004      -8.45625473E-05
   26.8000011      -7.59968461E-05
   27.0000000      -6.82441460E-05
   27.2000008      -6.12333388E-05
   27.3999996      -5.48988392E-05
   27.6000004      -4.91802493E-05
   27.8000011      -4.40220574E-05
   28.0000000      -3.93734772E-05
   28.2000008      -3.51874987E-05
   28.3999996      -3.14215067E-05
   28.6000004      -2.80360528E-05
   28.8000011      -2.49954028E-05
   29.0000000      -2.22666768E-05
   29.2000008      -1.98199996E-05
   29.3999996      -1.76280537E-05
   29.6000004      -1.56659808E-05
   29.8000011      -1.39111735E-05
   30.0000000      -1.23430355E-05
   30.2000008      -1.09429193E-05
   30.3999996      -9.69385292E-06
   30.6000004      -8.58050043E-06
   30.8000011      -7.58893611E-06
   31.0000000      -6.70660165E-06
   31.2000008      -5.92210108E-06
   31.3999996      -5.22519940E-06
   31.6000004      -4.60660704E-06
   31.8000011      -4.05800711E-06
   32.0000000      -3.57187719E-06
   32.2000008      -3.14147201E-06
   32.4000015      -2.76071728E-06
   32.6000023      -2.42417309E-06
   32.7999992      -2.12695636E-06
   33.0000000      -1.86468594E-06
   33.2000008      -1.63344475E-06
   33.4000015      -1.42973852E-06
   33.6000023      -1.25043414E-06
   33.7999992      -1.09274481E-06
   34.0000000      -9.54174880E-07
   34.2000008      -8.32511205E-07
   34.4000015      -7.25780296E-07
   34.6000023      -6.32225294E-07
   34.7999992      -5.50290906E-07
   35.0000000      -4.78591403E-07
