  0.200000003     -0.164789170    
  0.400000006     -0.164591417    
  0.600000024     -0.164262503    
  0.800000012     -0.163803399    
   1.00000000     -0.163214818    
   1.20000005     -0.162498191    
   1.39999998     -0.161655262    
   1.60000002     -0.160688147    
   1.80000007     -0.159599409    
   2.00000000     -0.158390999    
   2.20000005     -0.157066196    
   2.40000010     -0.155627787    
   2.60000014     -0.154079258    
   2.79999995     -0.152424216    
   3.00000000     -0.150666103    
   3.20000005     -0.148809537    
   3.40000010     -0.146858171    
   3.60000014     -0.144816488    
   3.79999995     -0.142688915    
   4.00000000     -0.140480235    
   4.20000029     -0.138195097    
   4.40000010     -0.135838479    
   4.59999990     -0.133415237    
   4.80000019     -0.130930528    
   5.00000000     -0.128389224    
   5.20000029     -0.125796705    
   5.40000010     -0.123158030    
   5.59999990     -0.120477922    
   5.80000019     -0.117762096    
   6.00000000     -0.115015566    
   6.20000029     -0.112243153    
   6.40000010     -0.109449908    
   6.59999990     -0.106640913    
   6.80000019     -0.103820898    
   7.00000000     -0.100994527    
   7.20000029      -9.81666222E-02
   7.40000010      -9.53415781E-02
   7.59999990      -9.25238132E-02
   7.80000019      -8.97177234E-02
   8.00000000      -8.69268402E-02
   8.19999981      -8.41554850E-02
   8.40000057      -8.14074054E-02
   8.60000038      -7.86860362E-02
   8.80000019      -7.59950131E-02
   9.00000000      -7.33371004E-02
   9.19999981      -7.07156286E-02
   9.40000057      -6.81333318E-02
   9.60000038      -6.55928478E-02
   9.80000019      -6.30966499E-02
   10.0000000      -6.06467985E-02
   10.1999998      -5.82454801E-02
   10.4000006      -5.58945015E-02
   10.6000004      -5.35955429E-02
   10.8000002      -5.13501391E-02
   11.0000000      -4.91593033E-02
   11.1999998      -4.70243618E-02
   11.4000006      -4.49461564E-02
   11.6000004      -4.29255329E-02
   11.8000002      -4.09628674E-02
   12.0000000      -3.90587561E-02
   12.1999998      -3.72133777E-02
   12.4000006      -3.54267620E-02
   12.6000004      -3.36989574E-02
   12.8000002      -3.20298038E-02
   13.0000000      -3.04189883E-02
   13.1999998      -2.88660508E-02
   13.4000006      -2.73705125E-02
   13.6000004      -2.59316973E-02
   13.8000002      -2.45488957E-02
   14.0000000      -2.32212748E-02
   14.1999998      -2.19478235E-02
   14.4000006      -2.07276158E-02
