   33.0000000      -1.86437535E-06
   33.2000008      -1.63317270E-06
   33.4000015      -1.42950034E-06
   33.6000023      -1.25022586E-06
   33.7999992      -1.09256280E-06
   34.0000000      -9.54015945E-07
   34.2000008      -8.32372564E-07
   34.4000015      -7.25659390E-07
   34.6000023      -6.32120020E-07
   34.7999992      -5.50199275E-07
   35.0000000      -4.78511708E-07
   35.2000008      -4.15831806E-07
   35.4000015      -3.61072892E-07
   35.6000023      -3.13274427E-07
   35.7999992      -2.71586629E-07
   36.0000000      -2.35257744E-07
   36.2000008      -2.03625021E-07
   36.4000015      -1.76104990E-07
   36.6000023      -1.52182210E-07
   36.7999992      -1.31404747E-07
   37.0000000      -1.13372657E-07
   37.2000008      -9.77370647E-08
   37.4000015      -8.41901979E-08
   37.6000023      -7.24632088E-08
   37.7999992      -6.23199128E-08
   38.0000000      -5.35534994E-08
   38.2000008      -4.59833451E-08
   38.4000015      -3.94518160E-08
   38.6000023      -3.38209283E-08
   38.7999992      -2.89705930E-08
   39.0000000      -2.47959360E-08
   39.2000008      -2.12059117E-08
   39.4000015      -1.81211579E-08
   39.6000023      -1.54727164E-08
   39.7999992      -1.32008466E-08
   40.0000000      -1.12535181E-08
   40.2000008      -9.58577662E-09
   40.4000015      -8.15866752E-09
   40.6000023      -6.93844848E-09
   40.7999992      -5.89604765E-09
   41.0000000      -5.00622077E-09
   41.2000008      -4.24729008E-09
   41.4000015      -3.60051944E-09
   41.6000023      -3.04980508E-09
   41.7999992      -2.58127120E-09
   42.0000000      -2.18296337E-09
   42.2000008      -1.84462812E-09
   42.4000015      -1.55749491E-09
   42.6000023      -1.31400357E-09
   42.7999992      -1.10769716E-09
   43.0000000      -9.33027211E-10
   43.2000008      -7.85275678E-10
   43.4000015      -6.60392407E-10
   43.6000023      -5.54925828E-10
   43.7999992      -4.65930017E-10
   44.0000000      -3.90893595E-10
   44.2000008      -3.27679550E-10
   44.4000015      -2.74468309E-10
   44.6000023      -2.29714289E-10
   44.7999992      -1.92103777E-10
   45.0000000      -1.60522803E-10
   45.2000008      -1.34026443E-10
   45.4000015      -1.11814037E-10
   45.6000023      -9.32078650E-11
   45.7999992      -7.76364945E-11
   46.0000000      -6.46143278E-11
   46.2000008      -5.37335454E-11
   46.4000015      -4.46490067E-11
   46.6000023      -3.70709331E-11
   46.7999992      -3.07545205E-11
   47.0000000      -2.54938622E-11
   47.2000008      -2.11160568E-11
   47.4000015      -1.74761004E-11
   47.6000023      -1.44520134E-11
   47.7999992      -1.19417158E-11
   48.0000000      -9.85949690E-12
   48.2000008      -8.13385644E-12
   48.4000015      -6.70486930E-12
   48.6000023      -5.52251777E-12
   48.7999992      -4.54503058E-12
   49.0000000      -3.73757058E-12
   49.2000008      -3.07110110E-12
   49.4000015      -2.52145310E-12
   49.6000023      -2.06852417E-12
   49.7999992      -1.69559928E-12
   50.0000000      -1.38879435E-12
