  -14.0681620       9.99000971E-04
  -14.0681610       9.99167445E-04
  -14.0681601       9.99333919E-04
  -14.0681591       9.99500393E-04
  -14.0681581       9.99666867E-04
  -14.0681572       9.99833341E-04
  -14.0681562       9.99999931E-04
  -14.0681553       1.00016652E-03
  -14.0681543       1.00033311E-03
  -14.0681534       1.00049970E-03
  -14.0681524       1.00066641E-03
  -14.0681515       1.00083312E-03
  -14.0681505       1.00099982E-03
  -14.0681496       1.00116653E-03
  -14.0681486       1.00133335E-03
  -14.0681477       1.00150018E-03
  -14.0681467       1.00166700E-03
  -14.0681458       1.00183382E-03
  -14.0681448       1.00200076E-03
  -14.0681438       1.00216770E-03
  -14.0681429       1.00233464E-03
  -14.0681419       1.00250158E-03
  -14.0681410       1.00266864E-03
  -14.0681400       1.00283569E-03
  -14.0681391       1.00300275E-03
  -14.0681381       1.00316980E-03
  -14.0681372       1.00333686E-03
  -14.0681362       1.00350403E-03
  -14.0681353       1.00367120E-03
  -14.0681343       1.00383838E-03
  -14.0681334       1.00400555E-03
  -14.0681324       1.00417284E-03
  -14.0681314       1.00434013E-03
  -14.0681305       1.00450742E-03
  -14.0681295       1.00467470E-03
  -14.0681286       1.00484211E-03
  -14.0681276       1.00500952E-03
  -14.0681267       1.00517692E-03
  -14.0681257       1.00534433E-03
  -14.0681248       1.00551185E-03
  -14.0681238       1.00567937E-03
  -14.0681229       1.00584689E-03
  -14.0681219       1.00601441E-03
  -14.0681210       1.00618205E-03
  -14.0681200       1.00634969E-03
  -14.0681190       1.00651733E-03
  -14.0681181       1.00668496E-03
  -14.0681171       1.00685272E-03
  -14.0681162       1.00702047E-03
  -14.0681152       1.00718823E-03
  -14.0681143       1.00735598E-03
  -14.0681133       1.00752374E-03
  -14.0681124       1.00769161E-03
  -14.0681114       1.00785948E-03
  -14.0681105       1.00802735E-03
  -14.0681095       1.00819522E-03
  -14.0681086       1.00836321E-03
  -14.0681076       1.00853120E-03
  -14.0681067       1.00869918E-03
  -14.0681057       1.00886717E-03
  -14.0681047       1.00903527E-03
  -14.0681038       1.00920338E-03
  -14.0681028       1.00937148E-03
  -14.0681019       1.00953958E-03
  -14.0681009       1.00970780E-03
  -14.0681000       1.00987602E-03
  -14.0680990       1.01004425E-03
  -14.0680981       1.01021247E-03
  -14.0680971       1.01038080E-03
